Sno,Tweet,Date,Likes,RTs,Sentiments
333,Thank u so much Love to u and mom,2017-11-04 16:32:57,4800,1146,1
334,Thank u so much sir Love to u,2017-11-04 16:32:12,3826,1011,1
335,Will keep trying Thanks for ur love,2017-11-04 16:31:50,4051,1074,1
336,Thank u so much,2017-11-04 16:31:18,3396,974,1
337,Thank u very much and love to u,2017-11-04 16:30:17,4065,1054,1
338,It was fun Still want to be Batman Thanks,2017-11-04 16:29:47,3838,1060,1
339,Thank u soooo much Love to u,2017-11-04 16:26:57,4530,1078,1
340,Thank u bro Love u,2017-11-04 16:26:15,4515,1155,1
341,Thank u for making the kids so happy,2017-11-04 16:25:51,3424,1008,1
342,Thank u very much for ur wishes,2017-11-04 16:25:04,3972,1070,1
343,Thank u for all the smiles and laughter,2017-11-04 16:24:01,4346,1084,0
344,Have a great holiday Thanks,2017-11-04 16:23:31,4486,1201,1
345,Thank u for coming,2017-11-04 16:23:11,3314,985,0
346,Thank u and love to u,2017-11-04 16:22:26,3275,970,1
347,Thank u so much Love and happiness to u,2017-11-04 16:21:58,6290,1295,1
348,Thank u for ur kind words Love,2017-11-04 16:21:05,3779,1060,1
349,Thank u my man All my love to u,2017-11-04 16:20:13,3885,1068,1
350,Thank u my friend Love to u,2017-11-04 16:19:48,3444,1008,1
351,Thank u pretty one Love to u,2017-11-04 16:19:17,4099,1091,1
352,Thank u and love to u,2017-11-04 16:18:47,3756,1022,1
353,You are kind to say all that u said Thank u,2017-11-04 16:18:10,3339,1003,1
354,Thank u so much and continue being the wonderful actor u are,2017-11-04 16:17:39,5317,1282,1
355,Thank U and may all ur dreams come true,2017-11-04 16:16:38,3802,1039,1
356,Thank u baby Lots of love to u,2017-11-04 16:16:04,6439,1353,1
357,Thank u for ur wishes Love to u,2017-11-04 16:15:32,4494,1107,1
358,Thank u so much always,2017-11-04 16:14:41,6175,1302,1
359,Insha Allah Thanks for ur wishes,2017-11-04 16:14:19,4508,1179,1
360,Thank u and love to u,2017-11-04 16:13:55,3435,981,1
361,Thank u and u r kind to say that,2017-11-04 16:13:27,4564,1105,1
362,Thank u so much Love to u too,2017-11-04 16:13:02,3908,1032,1
363,Thank u so much May u always be happy,2017-11-04 16:12:02,4703,1107,1
364,Thank u so much Love to u too,2017-11-04 16:11:06,4301,1080,1
365,Thank u baby Love and a big hug to u,2017-11-04 16:10:39,4301,1078,1
366,Ha ha That s sweet Thanks,2017-11-04 16:10:02,4678,1079,1
367,Hope u have a great trip in China Thanks for remembering me,2017-11-04 16:09:23,4156,1083,1
368,Thank u for ur love and ur kind words,2017-11-04 16:08:33,13036,2302,1
369,Thank u so much Love and health to u too,2017-11-04 16:07:02,7338,1552,1
370,Thank u so much Love to u too,2017-11-04 16:06:40,4354,1079,1
371,Thanks my friend Abhi toh hi hue hain,2017-11-04 16:05:59,5118,1278,1
372,Thank u so much,2017-11-04 16:05:17,3649,1028,1
373,You do the pose very well Thanks,2017-11-04 16:04:45,4300,1094,1
374,Thank u for ur wishes,2017-11-04 16:01:28,4408,1118,0
375,Thanks and keep being as tough as u are All the best,2017-11-04 16:00:46,5518,1231,1
376,Love to you too Thanks,2017-11-04 16:00:06,4079,1067,1
377,Thank u,2017-11-04 15:59:44,4108,1077,0
378,U add to that always Thanks my friend,2017-11-04 15:59:28,5500,1288,1
379,Will keep trying to add more Thanks,2017-11-04 15:59:01,4137,1130,1
380,Thank u little one Love to u,2017-11-04 15:58:36,4802,1157,1
381,Thank u for ur wishes Love,2017-11-04 15:58:09,4387,1083,1
382,Here s to u always smiling Thanks,2017-11-04 11:37:54,7279,1522,1
383,Thank u sir U r too kind Love to u,2017-11-04 11:37:01,7442,1462,1
384,May good days keep coming Thanks,2017-11-04 11:36:26,5159,1274,1
385,Thank u Rajpal bhai Love to u,2017-11-04 11:35:59,5846,1374,1
386,Thanks my man,2017-11-04 11:35:24,5044,1231,1
387,Arre maine bhi kuch nahi khaya,2017-11-04 11:34:47,8162,1518,0
388,Apologies for the inconvenience but thx for being kind about it Lov to u,2017-11-04 11:33:29,5848,1440,1
389,Thank u for ur wishes,2017-11-04 11:32:15,6022,1371,0
390,Thank u soooo much Love to u too from mars and back,2017-11-04 11:30:20,5361,1317,1
391,Love to u and family Thx,2017-11-04 11:29:42,5836,1365,1
392,Have to start workout man Thx,2017-11-04 11:29:14,4877,1212,0
393,Have to start work out man Thanks,2017-11-04 11:28:14,5110,1254,1
394,It was lovely being with u Thanks,2017-11-04 11:27:40,5817,1394,1
395,Thanks so much and love to u,2017-11-04 11:25:46,6475,1418,1
396,And how to extend arms like the plastic man,2017-11-04 11:25:09,6546,1571,0
397,Thx for flaunting,2017-11-04 11:24:14,5975,1340,0
398,Thx so much Love to ur well wishers too,2017-11-04 11:23:38,7725,1549,1
399,Thank u my hero Love to u,2017-11-04 11:23:09,15156,2637,1
400,How sweet r these girls looking,2017-11-03 09:43:11,32045,4213,1
401,A ray of sunshine A sea of love Thank you all for the happiness you bring every year,2017-11-02 13:02:12,124597,21234,1
402,When you give out a spoiler you become one SayNoToSpoilers and watch IttefaqThisFriday,2017-10-30 08:46:01,29515,5005,0
403,Thank u U sing like a dream,2017-10-30 08:26:19,11097,2248,0
404,That is way to sweet Thanks,2017-10-30 08:20:24,15859,3096,1
405,Have fun and thank u,2017-10-29 08:23:21,17113,3117,1
406,100 mins of sheer thrill and suspense Ittefaq in theatres 3rd Nov onwards,2017-10-28 10:21:27,24675,3725,0
407,Wow so many works 2gether didn t realise how far we have come May our partnership flourish,2017-10-28 09:59:41,31344,4577,1
408,RT Vikram Maya or Dev who do you think is guilty Vote now IttefaqNov3,2017-10-27 10:18:10,0,1210,-1
409,What a beautiful journey my friend Thanks for making,2017-10-26 08:49:36,20996,3690,1
410,Hum honge kamyaab ek din,2017-10-24 13:00:10,19298,3394,0
411,,2017-10-24 07:26:56,20086,5134,0
412,One night and two unreliable stories Was it all IttefaqSe,2017-10-23 12:53:38,18657,3456,0
413,Too early for me on a set but then makes you hear a lovely song ReasontoSmile,2017-10-22 07:28:15,43564,6986,1
414,Love light and happiness to everyone this Diwali,2017-10-19 13:46:36,55199,10021,1
415,There r no shortcuts to any place worth going Ur passion for design and perseverance shines through a,2017-10-10 09:15:47,34115,5600,1
416,Watch JabHarryMetSejal today 5PM only on JHMSOnZeeTV,2017-10-08 10:03:05,27053,4031,0
417,Oh my friend I miss you I know u will bring smiles around wherever u are but this world will laugh less now RIP,2017-10-07 10:44:04,34605,5328,1
418,Waiting waiting,2017-10-07 05:48:26,12975,2633,0
419,I am waiting,2017-10-07 05:47:16,13386,2668,0
420,Hmmm I want to believe u but the others seem earnest too,2017-10-05 11:40:34,17619,3207,0
421,I am all ears,2017-10-05 11:37:54,12787,2782,0
422,Are you here or not,2017-10-05 11:35:35,10313,2367,0
423,Between his truth amp her truth lies the real truth Watch IttefaqTrailer AkshayeKhanna,2017-10-05 05:30:35,16742,3939,1
424,Where there is love there is life Let s spread love amp warmth the way Bapu would ve liked us to GandhiJayanti,2017-10-02 10:33:46,30233,5792,1
425,Sum nites the stars with u shine brighter than the ones in the sky Thank u ladies for ur graciousness beauty amp love,2017-10-02 01:25:28,55532,8556,1
426,Wishing you love health and happiness this Dussehra,2017-09-30 10:45:35,26517,4615,1
427,Wow And the gentleman is so underplayed,2017-09-26 18:38:59,21464,8110,1
428,It was really so wonderful to meet you too The pleasure is all mine,2017-09-26 02:39:24,21484,3564,1
429,Aa Raha Hoon Raees 9pm,2017-09-24 13:21:27,23389,4177,0
430,19Sept Like my dad RIP my only duty 2 my kids is 2 delay the onset of their adulthood as much as possible Retain purity of their childhood,2017-09-18 23:54:19,39268,5951,1
431,Newton a special film with my friend Rajkumar Rao amp made by a team of my friends Colour Yellow All the best 22nd,2017-09-18 19:07:46,17778,3959,1
432,Loving the rains amp all the 28 Million of you Thx for the love suggestions hugs amp ur tenacity Be Happy All,2017-09-17 07:35:00,41141,6272,1
433,Great going Another one of your products takes the market by storm Over 12000 bookings of the NextGenVerna,2017-09-15 09:15:03,18635,3454,1
434,all the best for the film to the whole team May LucknowCentral be ur best one yet Love to u,2017-09-14 06:15:18,10540,2114,1
435,Thank u for taking out time and coming over to the shoot See u soon for longer,2017-09-13 08:42:52,20134,3417,0
436,Absolutely Well done and thx for joining at short notice,2017-09-10 14:12:48,17618,3290,1
437,Thank u mate Bless u,2017-09-10 11:10:15,18163,3291,0
438,Kevon Cooper you were magical,2017-09-10 05:18:36,6244,2639,0
439,absolutely marvellous Dwayne dance for me tonight Get the boyz to fly Thx Trinidad amp Tobago for ur lov,2017-09-10 05:14:32,5675,2272,1
440,wow a second one Wow wow wow Love you for this happiest of parties amp tell didn t come so he got sum attention,2017-09-10 05:05:00,4557,2286,1
441,Thank u for ur hospitality for the whole team and the food was delicious,2017-09-08 15:06:07,17728,3238,1
442,What a fabulous tournament Has kept me partying into the wee hrs of the morning Wish I was there Trying trying,2017-09-08 09:27:11,15798,3203,1
443,wow Congratulations u make us proud Too happy Let s keep the party going into Saturday Love u boyz,2017-09-08 03:33:20,4564,2079,1
444,Thx to each amp every woman child amp man who gave me the confidence to say I don t know all amp sorry for being tardy,2017-09-05 09:32:51,20393,4121,-1
445,will come and see u at the headquarters soon Thx for ur time and wisdom for the young on the show Have a good day,2017-09-04 08:55:55,3471,1642,1
446,Please look after urself my friend Take rest amp as always u will back bigger better faster amp stronger,2017-09-03 13:33:15,17776,3557,1
447,When the little one goes back to school amp there is nobody to point out that u r using too many filters,2017-09-03 08:56:59,53159,7930,1
448,One of my favouritest ppl in the world The very funny innovator boss man graces Thx man,2017-09-02 09:08:55,29789,5705,1
449,Wish u health and the best of tournaments We have a great team amp it s an honour to hav u lead the,2017-08-28 18:39:25,15363,3148,1
450,A wonderful tribute to the Mumbai Police by Do watch it,2017-08-27 10:48:42,13955,3486,1
451,TKR WOW I think it s time I join u guys for the biggest party in sports Well done boyz,2017-08-24 07:00:13,2696,1681,1
452,Absolutely amazing Well done my man,2017-08-19 20:29:01,17201,3351,1
453,Great endeavour by I amp B Minister to make IFFI the most inclusive relevant forum for Indian cinema My,2017-08-19 06:56:52,20774,4372,1
454,Wow Denesh Ramdin amp Searles Well done boyz amp thx Queens Park Oval Travel safe amp happy,2017-08-15 03:55:58,3626,1534,1
455,Happy Independence Day to all of us,2017-08-14 23:38:49,49316,9139,1
456,Well done all over again boys Thanks to the amazing crowds at the park too amp u beauty,2017-08-13 04:57:04,21149,3667,1
457,Once again well done boyz TKR team and the fans at the park absolutely stunning,2017-08-12 04:27:02,27355,4260,1
458,Awesome guys Well played,2017-08-08 03:22:45,15579,3057,1
459,Thank u it was an enlightening evening for me and u added to it,2017-08-07 20:49:40,13912,2856,1
460,Enjoy JHMS with your siblings today Happy RakshaBandhan,2017-08-07 10:07:53,18781,3755,1
461,RT Happy Rakshabandhan Gift your siblings a perfect day by watching JHMS with them at the cinemas,2017-08-07 09:35:42,0,1688,1
462,Thx khan amp Kiran for giving me the honour to stand in for u fadnavis ur concern for farmers is touching,2017-08-06 16:43:45,26305,5446,1
463,Have fun all the Harrys,2017-08-06 10:16:51,10279,1965,1
464,Thanks Nigeria,2017-08-06 10:15:52,8261,1795,1
465,Italy love to u from Harry and Sejal,2017-08-06 10:15:04,8997,1813,1
466,Thanks Toronto hope u enjoyed,2017-08-06 10:13:29,7811,1696,1
467,Awesome Austria,2017-08-06 10:12:51,7544,1607,1
468,Thanks Tokyo let me know how it was,2017-08-06 10:11:20,7899,1682,1
469,Thank u Nepal,2017-08-06 10:10:42,8012,1772,0
470,Celebrate JHMSwithFriends Have a good Friendship Day today,2017-08-06 10:04:38,14424,2860,1
471,thank u for all the adrenaline speed and inspiration,2017-08-05 23:07:38,2866,1272,0
472,Harry amp Sejal s Safar in the City of Joy was awesome Love to u all,2017-08-05 19:44:58,22364,4224,1
473,Thanks trying it now,2017-08-05 19:25:12,7690,1743,1
474,Can I see it online somewhere On the road Please tell me,2017-08-05 19:16:43,9452,1885,0
475,Be there in 10 mins Apologies to keep u waiting had to get a bit of dressing done for a lil hurt So had to c a doc,2017-08-05 15:13:24,12337,2703,0
476,Yay First match done Congratulations boys,2017-08-05 08:21:04,11986,2484,1
477,RT Fans were super excited with the release of JabHarryMetSejal here s how they reacted JHMS,2017-08-04 17:30:39,0,1147,1
478,Thanks Jodhpur,2017-08-04 13:55:34,7223,1480,1
479,Thank u butterflies,2017-08-04 13:54:11,7009,1537,0
480,Nice Sweet Radha type,2017-08-04 13:52:44,6537,1432,1
481,Awesome,2017-08-04 13:51:31,5744,1316,1
482,Thanks Jaipur,2017-08-04 13:45:47,6139,1358,1
483,Thank u all the Harrys amp Sejals glad u liked JHMS,2017-08-04 13:44:59,6458,1382,1
484,Thank u all the Harrys in Delhi,2017-08-04 13:43:36,5213,1255,0
485,Thanks Malaysia Good to see u all,2017-08-04 13:43:12,5507,1365,1
486,Thanks again Kolkata keep enjoying with Harry amp Sejal,2017-08-04 13:42:01,6572,1441,1
487,Glad u enjoyed JHMS day Silchar,2017-08-04 13:40:21,5205,1196,1
488,Thanks Hingoli,2017-08-04 13:38:16,5002,1139,1
489,Looks like the show went well Thank u all for the love,2017-08-04 13:37:28,5063,1174,1
490,Nice Let me know how it was,2017-08-04 13:32:55,5446,1243,1
491,Thank u Varanasi,2017-08-04 13:32:01,5096,1194,0
492,Glad u are having fun on JHMS day,2017-08-04 13:30:45,5202,1196,1
493,Some great moves,2017-08-04 13:30:00,4674,1091,1
494,Hope u enjoy it,2017-08-04 13:17:24,10698,1752,1
495,Thank u Bangalore I m happy u all enjoyed JHMS,2017-08-04 09:18:50,7561,1508,1
496,Jab Harry Sejal met Kanpur and looks like they had fun Thanks,2017-08-04 09:15:24,6076,1328,1
497,That s another nice cake Thank u amp enjoy the film Kolkata,2017-08-04 09:04:46,6017,1362,1
498,Don t slow down Patna Keep the celebrations going with Harry amp Sejal,2017-08-04 09:02:52,6342,1440,-1
499,Thanks and enjoy the film Indore,2017-08-04 09:00:56,5606,1256,1
500,Glad u had fun Delhi,2017-08-04 08:58:43,5356,1222,1
501,Ha ha that s awesome Jalgaon keep dancing,2017-08-04 08:56:00,5453,1281,1
502,You all sing so well Thanks and love to Arvind and everybody there,2017-08-04 08:53:35,5430,1276,1
503,Hope u had a good time Chennai,2017-08-04 08:50:13,5295,1232,1
504,That JHMS cake looks nice Thank u all,2017-08-04 08:47:41,5233,1202,1
505,Awesome,2017-08-04 08:46:56,4900,1164,1
506,Thanks Hope u saw and enjoyed the film,2017-08-04 08:45:51,5043,1150,1
507,Thank u Delhi keep sending me pics Love u all,2017-08-04 08:44:38,5989,1299,1
508,Thank u for ur wishes,2017-08-04 07:07:22,6665,1301,0
509,Thank u,2017-08-04 06:55:47,5889,1220,0
510,RT Box the best role of her career and she is just amazing her acting in JHMS is on par with Imtiaz s most ico,2017-08-04 05:31:25,0,1061,1
511,RT Lovedddd JabHarrryMetSejal UAE shows going Housefull Hope to see it again just for you,2017-08-04 05:30:48,0,842,0
512,RT Just watched JHMS amp it was AWESOME SRKAnushka chemistry was on I had throughout d movie JabHarr,2017-08-04 05:30:09,0,816,1
513,RT After weeks of near empty theatres on Friday morning audience return in bigger numbers for the FDFS of Shah Rukh Khan s J,2017-08-04 05:29:58,0,1370,0
514,Thanks bhai,2017-08-04 05:18:01,8042,1464,1
515,Hope u have a good time,2017-08-04 05:16:50,5820,1276,1
516,Insha Allah,2017-08-04 04:05:39,9539,1734,0
517,Thanks so much baby Love u,2017-08-04 04:05:07,11050,2369,1
518,Thanks man Where r u Let s meet,2017-08-04 04:04:25,8822,1626,1
519,All the best,2017-08-04 04:01:07,5107,1209,1
520,Thank u baby Love u,2017-08-04 04:00:40,5659,1236,1
521,Oh oh So early Hope u like it,2017-08-04 04:00:24,5647,1262,1
522,Thanks my friend,2017-08-04 03:58:36,5186,1190,1
523,Thanks my friend U r kind,2017-08-04 03:56:42,6280,1381,1
524,Thank u baby,2017-08-04 03:49:38,6716,1433,0
525,Thank u Bomzi,2017-08-04 03:49:05,7607,1391,0
526,Thank u so much Love u,2017-08-04 03:48:30,7348,1485,1
527,Thank u my friend,2017-08-03 22:12:21,8742,1698,0
528,Love u my man Thank u,2017-08-03 21:44:09,9807,2093,1
529,So glad u liked it my friend,2017-08-03 21:36:16,7853,1657,1
530,Thank u baby,2017-08-03 18:30:25,11262,2165,0
531,Thank u sir,2017-08-03 16:49:33,8436,1764,0
532,Love u ma m Thank u so much,2017-08-03 16:40:28,9713,1992,1
533,Happy viewing to all those who r watching JHMS in parts of the world Apna Dil saath leke jaana My lov to u all,2017-08-03 16:18:50,20467,4213,1
